ID_K,LK_ID,LK_ID_Name,Name,no2_avg,pm25_avg,pm10_avg,co_avg,so2_avg,pb_avg,Settlement_Area_in_Flood_Zone,Sealed_Area_per_Capita,Population,New_Housing_per_Capita,Permit_Housing_perCapita,Age_below_6,Age_6_18,Age_65,School_Primary,School_SpecialEdu,Migration_Balance,Purchasing_Power,Recreation_Area_per_Capita,Forest_Area,Water_Area,Population_Density,Highway_Access,Airport_Access,Highspeed_Rail_Access,Supermarket_Access,Doc_GP,Pharmacy_Access,Broadband_50Mbps,Broadband_100Mbps,Broadband_1000Mbps,Public_Transport_Access,Traffic_Accidents,Child_Poverty,Daycare,Emp_Rate,Emp_Rate_Women,Unemp_Men,Investment_Allocations,Land_Price,Emp_Primary,Emp_Secundary,Emp_Tertiary,Emp_Creative,Emp_AO_Academic,Emp_AO_Vocational,Emp_AO_NoTrain,Emp_Expert,Emp_Specialist,Emp_Professional,Emp_Helper,Charg_Points_per100EV,Share_Car_Hybrid,Share_Car_Electro,Apprent_Positions,Apprent,Share_Women_Council,Emp_Rate_Foreign,Income_Median_Age25to54,Income_Median_Age55to64,Pay_Gap_Gender,GDP_perCapita,Rent_NetAvg,Age_18_65
1062,2,Landkreis,Stormarn,0.5379183047654926,0.4853613266760518,0.7272019909887419,0.6569286781604919,0.39345551642505394,0.16688389302088139,0.0036101083032490976,0.18795180722891566,0.10310920122285602,0.3468149578405171,0.4114021629102219,0.4966442582521442,0.7743731517580047,0.46367243994497165,0.21428571428571427,0.23333333333333334,0.6363977591337138,0.4796654499533728,0.11347364117192849,0.18966624409983382,0.10297483289057725,0.24516119052054045,0.07296556605665326,0.19317472740533717,0.25010756873674944,0.2652165668035952,0.5266507442756779,0.2609310054226937,0.924895121289325,0.9644583207316506,0.9455028126608765,0.07337241179604961,0.38415323743850416,0.3003487417495368,0.12407991587802314,0.6689325041159369,0.5749580790667872,0.3396473087201052,0.04955148839160431,0.10701339133651873,0.09108340942306986,0.4810311272615895,0.6672366020480809,0.09466192396673223,0.2262100799202343,0.5174903144594427,0.5682362524481679,0.3926891317780505,0.5705209622537237,0.6205971431834493,0.49299368272761795,0.14842841591823233,0.3337091405114931,0.4766734315723479,0.3297134121536442,0.41572702387666854,0.48011699669034136,0.5127758580604694,0.31675949105583484,0.3767174074513846,0.6242633849778833,0.1853727969131503,0.5743801652892562,0.4272150993824511
3151,2,Landkreis,Gifhorn,0.2801193374431421,0.36790915574545857,0.5175594310640165,0.4706610083898655,0.18501181516726922,0.040928253919314504,0.02527075812274368,0.4,0.25507816676693873,0.43478259074639375,0.449922964440061,0.8020135170543278,0.7910863598545131,0.3269484184375401,0.20952380952380953,0.1,0.5606003854060994,0.34617753130045326,0.16541887069224404,0.5277599468626506,0.09000762612124943,0.06607344860767239,0.2877543149553148,0.4291187597513031,0.267173402417487,0.38442428941019735,0.37199678315099516,0.45181907274746885,0.8139533260287394,0.910833965944715,0.8205932300482807,0.12132733830067072,0.31464514226275675,0.29075849433776596,0.11041009463722397,0.7485005846354787,0.46231141570469864,0.3945134143530751,0.0876031569650264,0.06581186628217998,0.14285713959158178,0.37759404669738544,0.7922632821005653,1,0.30951596803190656,0.5585785898666307,0.5227453794270798,0.4980094334718766,0.5484963775726157,0.5784838829057474,0.34522293898980655,0.07596041943325513,0.03945883981378512,0.46855984886196217,0.2729214927641629,0.5418397878032148,0.392007789121008,0.4556716985449769,0.36423555328881274,0.335212036653212,0.4882122860228403,0.06576025598642736,0.2658402203856749,0.5142404945103631
3153,2,Landkreis,Goslar,0.046659357131417493,0.16241009706813833,0.3293538411782777,0.3750604883278747,0.1619665349872908,0.06326496934623957,0.039711191335740074,0.29156626506024097,0.1411308371294986,0.12436804800371336,0.11864407495707502,0.16442954550454814,0,0.750990712698356,0.1619047619047619,0.23333333333333334,0.7512195401249974,0.19696569670014194,0.15319484849585863,0.9014762620467606,0.11212815157180632,0.083124941061007,0.1707746509172166,0.5356856539991145,0.17739854964224835,0.19621144181024724,0.6738265632824,0.21213738333585921,0.9168890573321434,0.9320342867241751,0.7085845361810522,0.0789532374008606,0.3251462739823329,0.7205754098559967,0.04942166140904311,0.624150310956524,0.49539352961558175,0.37557148819275343,0.09994617266663176,0,0.04793863714000844,0.4166666769744311,0.7619149567925811,0.08967971375804414,0.16924598367128743,0.7418102085205641,0.4533120297869119,0.36482085522533286,0.4159254316375886,0.7641652751006904,0.5267515671693761,0.23457510306660195,0.1916572526717658,0.2778904617247922,0.23891765022278535,0.4712166083095319,0.35516569589252006,0.37630664555217636,0.2378563599894525,0.3110328971126994,0.5302063683708358,0.1317870967024585,0.14325068870523405,0.38132909924015707
3154,2,Landkreis,Helmstedt,0.27695026739591383,0.3921887135353522,0.5710439782052825,0.43516829000011525,0.16906954282192463,0.04670387675156487,0.039711191335740074,0.37349397590361444,0.08602042262306256,0.175935286905408,0.11093990363021806,0.5436242426909289,0.41504170133364415,0.4973580574774596,0.08571428571428572,0.06666666666666667,0.48255160666391184,0.28186090759502563,0.12904632187169143,0.3783697125128359,0.10602593608665227,0.08486348965461266,0.1077856010505491,0.4541566399013564,0.07844543257033734,0.48277730201583924,0.4041368071256233,0.36092457568560476,0.8707587130844844,0.9130163414134345,0.7710393274873507,0.07500251268988435,0.37835647808975276,0.48169137514000687,0.04206098843322818,0.7852857941662148,0.56742037818217,0.32593084460280264,0.14930031857853557,0.052297572983846324,0,0,0.8437699285113187,0.17935943812189725,0.15903852794130915,0.6488063554853405,0.7055067460278969,0.3358668119740078,0.3663701564979101,0.6198314289544828,0.8859873229347199,0.15075670250964524,0.023675314639955328,0.36308317690539205,0.2725654906099563,0.37477743589511414,0.5103314066571553,0.4434766292739921,0.13362868291006394,0.20898641055065242,0.8082024232694961,0.05474095720460832,0.12947658402203852,0.4778479687526777
3155,2,Landkreis,Northeim,0.29406740188069364,0.3820139713230963,0.48390782972081947,0.47191507566908486,0.15988325061805309,0.041349638228281936,0.20577617328519857,0.3927710843373494,0.19841268431150078,0.020222445800913327,0.09090909675350213,0.3624160284502168,0.261838312097485,0.6519154114783587,0.14285714285714285,0.13333333333333333,0.5984990812161949,0.20531180113984188,0.19778934700354303,0.5901797055926139,0.0602593426805062,0.05523963465558746,0.2192879434267783,0.5829100615891891,0.3470529366471988,0.519994683231256,0.3750198928728582,0.33688351125891536,0.8608463187667085,0.8946219489409765,0.5540149689385492,0.20838305365121057,0.39810767991168977,0.5353095331163322,0.06624605678233439,0.7904836047345546,0.6708542605198496,0.40300441642736556,0.09126300090381081,0.027677618077828925,0.46692231477139873,0.5744163445181231,0.46056847222478187,0.056939505546120484,0.1560750720389973,0.7401445348896573,0.48523545879782953,0.3409337807606575,0.4803049495736131,0.6650075461480464,0.648407609883781,0.2002328342102144,0.14092446630524444,0.37728194664857007,0.2170197825004827,0.41869433774957426,0.18128655275160221,0.38385599524632236,0.2714924423648697,0.2881489237945997,0.6493124177010893,0.12165647018495307,0.07575757575757573,0.3789557400751209
3157,2,Landkreis,Peine,0.47115400820006276,0.3486623855147915,0.5641919306897454,0.4549028159653954,0.18502284977224584,0.03326228003065179,0.05054151624548736,0.3349397590361446,0.05954238941338889,0.30940344245030404,0.33281972925880315,0.7449665073875756,0.7242337931159046,0.357331576321662,0.14761904761904762,0.1,0.5906191547188994,0.21914376036247057,0.11167678381226509,0.13607189027104802,0.15484363268887258,0.1886540487684655,0.08920188043044415,0.22819210411053875,0.2396386232041449,0.2623079788985128,0.5139219762378043,0.2840554704154901,0.9645444076952449,0.9786437612783324,0.9685314606514713,0.038834182313096106,0.24968285235811571,0.5283348228432456,0.08307045215562565,0.6981206554628575,0.4899497587779175,0.2573480256887837,0.09391818475277472,0.06576378688747418,0.0853307727376796,0.5032425545063205,0.6392390563683272,0.0320284714719748,0.15377017584913577,0.5746807017603323,0.7382282778891216,0.3481722829445128,0.4404912896940168,0.6703675457508038,0.5751592256480341,0.09284051109868025,0.03156707722686965,0.4320486783044506,0.22342890789105996,0.31928785146225086,0.28908383669087706,0.4620596552661052,0.26574400134282766,0.35137003946005857,0.6242633849778833,0.05642940060742346,0.21625344352617074,0.510284782728591
3158,2,Landkreis,Wolfenbüttel,0.299861969602304,0.2830104192254901,0.5236856888705543,0.4041446681230456,0.17105095364002318,0.0388335327763604,0.19855595667870038,0.25301204819277107,0.09516124462963296,0.27603641260421863,0.12172573614055768,0.5201342504715349,0.3509749791998023,0.52774108938083,0.1380952380952381,0.1,0.6960600546439296,0.3117992043945129,0.11124118486051293,0.2775994839293691,0.0701754371607542,0.11014525949336966,0.07453051910052967,0.4155751402886045,0.13308476391837862,0.36038785377421595,0.39443114880961444,0.318458062190638,0.9618757197095188,0.8392828535813968,0.7515071021026698,0.04174478144719419,0.24670518913387907,0.4481255715576402,0.05993690851735016,0.6613354459321253,0.5025125403374652,0.40300441642736556,0.14248294705840986,0.07666753190992888,0.1342281817061311,0.3764591309738697,0.7956827313329717,0.13167259928390931,0.2802107516687242,0.6635203707182878,0.38308057729642075,0.42526240886335204,0,0.7044410256919518,0.4420381952035294,0.01600698419364563,0.08117249581732591,0.4259634912716603,0.2387395812322656,0.5391691600392923,0.38732943102693634,0.3482384918402499,0.30759786041231474,0.3556213157405304,0.6839390382916091,0.04674309327238383,0.24104683195592289,0.4651897891345809
3159,2,Landkreis,Göttingen,0.27170835178084374,0.3339544131549236,0.5287968853182652,0.4666479078268428,0.1319292962679544,0.020203464768062385,0.09025270758122744,0.20722891566265061,0.2907008301333253,0.19615772667956177,0.27272726270828185,0.3758389954416436,0.14763223132154402,0.47886395589665354,0.40476190476190477,0.4,0.6251407161682695,0.1940074223267971,0.1215866677537515,0.6474646810632955,0.06407323076860419,0.13033126993563213,0.16823161271469303,0.6136505451893222,0.19317368841038038,0.23867755515373348,0.6579156639303219,0.2219183343772106,0.9016392870429158,0.9139516112055888,0.6718109275210731,0.07004663200328287,0.3186271175550022,0.4620749921038133,0.23764458464773922,0.45261890155641343,0.3618090034838681,0.3990855690588494,0.14416935251272328,0.035908309410521116,0.05273250199695546,0.3576523890531055,0.8388544396667189,0.10889679452006695,0.42673695909204884,0.5210994505013868,0.5187550173980862,0.54035471439231,0.5010588571742493,0.5685297439742526,0.31910829870999297,0.16239813546670892,0.2142051995356549,0.37119675961577975,0.21648571135573885,0.4940652873573639,0.4413255411139687,0.3966318348461968,0.36084262529057876,0.3969624784522438,0.7013753519601412,0.18155159092505502,0.35674931129476584,0.6155062709752691
3241,2,Landkreis,Region Hannover,0.7277936883696137,0.4165640937685409,0.686284246335637,0.5120237785206796,0.2004865037960481,0.040581311516271756,0.07220216606498195,0.1180722891566265,0.3934345118699548,0.49443882484337803,0.375963022563867,0.5234898722100314,0.4484678518792354,0.3269484184375401,1,0.9,0.6326454174427579,0.2682615436057999,0.09686640906719203,0.2934852311149239,0.20289856258507952,0.39460794520745335,0.08665884222792038,0.05417446085579623,0.12448014028545727,0.04386502053348494,0.834685765443152,0.07636510073817736,0.9698817836666966,0.9820732424236188,0.9177718856070974,0.020859280457375687,0.530904211545395,0.7489102638786596,1,0.614953856046974,0.47194304663626935,0.37034602614973483,0.08600645232677083,0.13002759055945454,0.023010545312878276,0.31874188959370603,0.8965590110582998,0.24199288213200673,0.46592031992712774,0.40505279045872367,0.5442936997177966,0.5436120490040205,0.6251588245368535,0.4647778756928753,0.3961783657703084,0.2628056126816883,0.29763245778431985,0.43002028262685515,0.12230731773905555,0.3804153775319424,0.6789473458193536,0.5032908041830381,0.459488721774641,0.5382935171248887,0.615422505813848,0.3040078152988187,0.37603305785123964,0.6772152691425377
3251,2,Landkreis,Diepholz,0.5503541437042139,0.5852899909328232,0.7124818006865059,0.6486609899984753,0.16330067135097517,0.12354159118239723,0.03249097472924188,0.4795180722891566,0.3353827470137346,0.38827098288189327,0.3097072336463788,0.5738254783873126,0.518105731927731,0.43923381021250424,0.22857142857142856,0.13333333333333333,0.6833020750021032,0.28315902352809513,0.11537938009490802,0.13173940541888124,0.1273836766451854,0.06493440381001911,0.3464397602749727,0.20591642091333656,0.3433242654944884,0.3478602399473515,0.311058070194074,0.38056799549508374,0.7338923955917633,0.7731877988204232,0.6416686555004062,0.26034550712910404,0.46472618677311645,0.38491720774209626,0.14826498422712933,0.7888845130625526,0.6348408362365533,0.3076419766159792,0.04820595561953743,0.0536437153408747,0.2339405547293829,0.4808689964439448,0.6358196071359207,0.07046263299602129,0.08396444782412131,0.65657978150954,0.5339185909975959,0.2993123673165619,0.4430326034621491,0.7741194140321811,0.5955413720627977,0.09924331310274812,0.2142051995356549,0.3955375077469409,0.06266697363533212,0.5071216268722242,0.48011699669034136,0.6482772184771207,0.216868496602454,0.2597558694139298,0.5046660716038841,0.14573892920805925,0.23002754820936638,0.5110759401747336
3252,2,Landkreis,Hameln-Pyrmont,0.7851818500105849,0.44788350671099086,0.6375991767839112,0.5038032730933941,0.20049353775035844,0.06617765938905275,0.1696750902527076,0.2987951807228916,0.10904505397546421,0.25278059661845065,0.09861324971221011,0.48322145127319893,0.3676879216488851,0.607001380749135,0.18095238095238095,0.1,0.5771107067388817,0.19798408356396466,0.15009120466643702,0.47833761208346276,0.08619374712615627,0.13163304475299337,0.40375584719576196,0.3393032227749815,0.448587429867649,0.25724006196513666,0.5037390103637174,0.24110720917080697,0.9351885489870772,0.9535463244575069,0.8566433616286618,0.08486620753260672,0.43683493831664616,0.7423714002456696,0.07991587802313355,0.5941623087198703,0.4773868174739339,0.49640743255448994,0.09732687051283756,0.045927441987229235,0.10354746033702406,0.4536316375453778,0.7007907731125079,0.12740214066330294,0.21073430349993755,0.6607441773967834,0.4724660415266907,0.4046326690103891,0.5137653452292842,0.64203670345931,0.5242038596111193,0.05209546799359156,0.14430662339185624,0.3306287977030753,0.12551188043434758,0.5786349778886231,0.40370370294632724,0.3941153603340215,0.341445398649919,0.4182414589697126,0.5545186923907612,0.14689415230259567,0.10192837465564729,0.3742087576738072
